,id,Airport Name,City,Country,IATA Code,ICAO Code,Latitude,Longitude,Altitude,UTC TimeZone,DST,Continent/State
4677,667,Babice Airport,Warsaw,Poland,\N,EPBC,52.2685013,20.9109993,352,1,E,Europe/Warsaw
4678,11794,Minsk Mazowiecki Military Air Base,,Poland,\N,EPMM,52.1954994,21.655899,604,\N,\N,\N
4679,11795,Powidz Military Air Base,,Poland,\N,EPPW,52.379398,17.853901,371,\N,\N,\N
4680,11793,Leczyca Military Air Base,Leczyca,Poland,\N,EPLY,52.0046997,19.1455994,377,\N,\N,\N
4681,7685,Lotnisko Korne,Koszalin,Poland,\N,EPKO,54.129583,17.844972,515,1,E,Europe/Warsaw
4682,8029,Radom Airport,RADOM,Poland,RDO,EPRA,51.3891983,21.2133007,610,1,E,Europe/Warsaw
4683,5793,Corvo Airport,Corvo,Portugal,CVU,LPCR,39.671501,-31.1136,0,-1,E,Atlantic/Azores
4684,13719,Ponte de Sor Airport,Ponte de Sôr,Portugal,\N,LPSO,39.211559,-8.056542,0,\N,\N,\N
4685,13718,Aerodromo de Castelo Branco,Castelo Branco,Portugal,\N,LPCB,39.847022,-7.44111,1300,\N,\N,\N
4686,13720,Vilar de Luz Airfield,Maia,Portugal,\N,LPVL,41.27729,-8.516209,762,\N,\N,\N
4687,4091,Madeira Airport,Funchal,Portugal,FNC,LPMA,32.697899,-16.7745,192,0,E,Europe/Lisbon
4688,10617,Ota Air Base,Ota,Portugal,\N,LPOT,39.087502,-8.96278,140,1,E,\N
4689,1627,Graciosa Airport,Graciosa Island,Portugal,GRW,LPGR,39.0922012,-28.0298004,86,-1,E,Atlantic/Azores
4690,1626,Faro Airport,Faro,Portugal,FAO,LPFR,37.0144005,-7.96590996,24,0,E,Europe/Lisbon
4691,1628,Horta Airport,Horta,Portugal,HOR,LPHR,38.5199013,-28.7159004,118,-1,E,Atlantic/Azores
4692,1636,Francisco de Sá Carneiro Airport,Porto,Portugal,OPO,LPPR,41.2481003,-8.68138981,228,0,E,Europe/Lisbon
4693,1624,Évora Airport,Evora,Portugal,\N,LPEV,38.533501,-7.88964,807,0,E,Europe/Lisbon
4694,1623,Coimbra Hospital Covões Heliport,Covilha,Portugal,\N,LPCV,40.194812,-8.460207,265,0,E,Europe/Lisbon
4695,1625,Flores Airport,Flores,Portugal,FLW,LPFL,39.4552994,-31.1313992,112,-1,E,Atlantic/Azores
4696,1637,Porto Santo Airport,Porto Santo,Portugal,PXO,LPPS,33.0733986,-16.3500004,341,0,E,Europe/Lisbon
4697,1633,João Paulo II Airport,Ponta Delgada,Portugal,PDL,LPPD,37.7411995,-25.6979008,259,-1,E,Atlantic/Azores
4698,1632,Ovar Air Base,Ovar,Portugal,\N,LPOV,40.915901,-8.64592,56,0,E,Europe/Lisbon
4699,1635,Portimão Airport,Portimao,Portugal,PRM,LPPM,37.1493,-8.58396,5,0,E,Europe/Lisbon
4700,1634,Pico Airport,Pico,Portugal,PIX,LPPI,38.554298,-28.441299,109,-1,E,Atlantic/Azores
4701,1630,Monte Real Air Base,Monte Real,Portugal,QLR,LPMR,39.828335,-8.8875,187,0,E,Europe/Lisbon
4702,1629,Lajes Airport,Lajes (terceira Island),Portugal,TER,LPLA,38.761799,-27.090799,180,-1,E,Atlantic/Azores
4703,1631,Montijo Air Base,Montijo,Portugal,\N,LPMT,38.703899,-9.03592,46,0,E,Europe/Lisbon
4704,1640,Sintra Air Base,Sintra,Portugal,\N,LPST,38.8311,-9.33955,440,0,E,Europe/Lisbon
4705,7542,São Jacinto Airport,Aveiro,Portugal,\N,LPAV,40.656741,-8.741544,26,0,E,Europe/Lisbon
4706,1617,Santa Maria Airport,Santa Maria (island),Portugal,SMA,LPAZ,36.9714012,-25.1706009,308,-1,E,Atlantic/Azores
4707,1639,São Jorge Airport,Sao Jorge Island,Portugal,SJZ,LPSJ,38.6655006,-28.1758003,311,-1,E,Atlantic/Azores
4708,1641,Tancos Airbase,Tancos,Portugal,\N,LPTN,39.475101,-8.36458,266,0,E,Europe/Lisbon
4709,1642,Vila Real Airport,Vila Real,Portugal,VRL,LPVR,41.2743,-7.72047,1805,0,E,Europe/Lisbon
4710,1643,Aerodromo Goncalves Lobato (Viseu Airport),Viseu,Portugal,VSE,LPVZ,40.725498,-7.88899,2060,0,E,Europe/Lisbon
4711,1620,Braga Municipal Aerodrome,Braga,Portugal,BGZ,LPBR,41.587101,-8.44513988,247,0,E,Europe/Lisbon
4712,1619,Beja Airport / Airbase,Beja (madeira),Portugal,BYJ,LPBJ,38.078899,-7.9324,636,0,E,Europe/Lisbon
4713,1622,Cascais Airport,Cascais,Portugal,CAT,LPCS,38.724998,-9.35523,325,0,E,Europe/Lisbon
4714,1621,Aerodromo Municipal de Coimbra,Coimba,Portugal,\N,LPCO,40.158758,-8.470815,587,0,E,Europe/Lisbon
4715,1618,Bragança Airport,Braganca,Portugal,BGC,LPBG,41.8578,-6.70713,2241,0,E,Europe/Lisbon
4716,1616,Alverca Air Base,Alverca,Portugal,AVR,LPAR,38.883301,-9.0301,11,0,E,Europe/Lisbon
4717,1638,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,LIS,LPPT,38.7813,-9.13592,374,0,E,Europe/Lisbon
4718,6814,Benjamin Rivera Noriega Airport,Culebra Island,Puerto Rico,CPX,TJCP,18.313289,-65.304324,49,-4,U,America/Puerto_Rico
4719,2888,Eugenio Maria De Hostos Airport,Mayaguez,Puerto Rico,MAZ,TJMZ,18.2556992,-67.1484985,28,-4,U,America/Puerto_Rico
4720,2887,Fernando Luis Ribas Dominicci Airport,San Juan,Puerto Rico,SIG,TJIG,18.4568005,-66.0980988,10,-4,U,America/Puerto_Rico
4721,2889,Mercedita Airport,Ponce,Puerto Rico,PSE,TJPS,18.0083008,-66.5630035,29,-4,U,America/Puerto_Rico
4722,2885,Rafael Hernandez Airport,Aguadilla,Puerto Rico,BQN,TJBQ,18.4948997,-67.1294022,237,-4,U,America/Puerto_Rico
4723,2886,Diego Jimenez Torres Airport,Fajardo,Puerto Rico,FAJ,TJFA,18.3089008,-65.6619034,64,-4,U,America/Puerto_Rico
4724,6788,Vieques Airport,Vieques Island,Puerto Rico,VQS,TJCG,18.1158009,-65.422699,19,-4,U,America/Puerto_Rico
4725,7307,José Aponte de la Torre Airport,Ceiba,Puerto Rico,NRR,TJRV,18.2453003,-65.6434021,38,-4,A,America/Puerto_Rico
4726,6917,Antonio Nery Juarbe Pol Airport,Arecibo,Puerto Rico,ARE,TJAB,18.4500008,-66.6753006,23,-4,N,America/Puerto_Rico
4727,2890,Luis Munoz Marin International Airport,San Juan,Puerto Rico,SJU,TJSJ,18.4393997,-66.0018005,9,-4,U,America/Puerto_Rico
4728,2241,Doha International Airport,Doha,Qatar,DIA,OTBD,25.261101,51.565102,35,3,U,Asia/Qatar
4729,11051,Hamad International Airport,Doha,Qatar,DOH,OTHH,25.273056,51.608056,13,3,N,\N
4730,6833,Al Udeid Air Base,Doha,Qatar,XJD,OTBH,25.1173,51.3149986,130,3,N,Asia/Qatar
4731,917,Pierrefonds Airport,St.-pierre,Reunion,ZSE,FMEP,-21.3209,55.4249992,59,4,U,Indian/Reunion
4732,916,Roland Garros Airport,St.-denis,Reunion,RUN,FMEE,-20.8871002,55.5102997,66,4,U,Indian/Reunion
4733,9521,Samambaia Heliport,Saint Denis,Reunion,\N,SDNS,-22.4624996,-43.1305542,3167,-3,E,America/Sao_Paulo
4734,11890,Câmpia Turzii Air Base,Câmpia Turzii,Romania,\N,LRCT,46.5023003,23.8859005,1083,\N,\N,\N
4735,1656,Oradea International Airport,Oradea,Romania,OMR,LROD,47.0252991,21.9025002,465,2,E,Europe/Bucharest
4736,1654,Craiova Airport,Craiova,Romania,CRA,LRCV,44.3181,23.8885994,626,2,E,Europe/Bucharest
4737,1659,Satu Mare Airport,Satu Mare,Romania,SUJ,LRSM,47.7033005,22.8857002,405,2,E,Europe/Bucharest
4738,1655,Iaşi Airport,Iasi,Romania,IAS,LRIA,47.1785011,27.6205997,397,2,E,Europe/Bucharest
4739,1658,Sibiu International Airport,Sibiu,Romania,SBZ,LRSB,45.7855988,24.0912991,1496,2,E,Europe/Bucharest
4740,1647,Arad International Airport,Arad,Romania,ARW,LRAR,46.1766014,21.2619991,352,2,E,Europe/Bucharest
4741,1657,Henri Coandă International Airport,Bucharest,Romania,OTP,LROP,44.5711111,26.085,314,2,E,Europe/Bucharest
4742,8181,IAR Gimbav Heliport,Brasov,Romania,\N,LRBG,45.686443,25.529058,0,2,E,Europe/Bucharest
4743,1652,Cluj-Napoca International Airport,Cluj-napoca,Romania,CLJ,LRCL,46.7851982,23.6861992,1036,2,E,Europe/Bucharest
4744,1651,Mihail Kogălniceanu International Airport,Constanta,Romania,CND,LRCK,44.3622017,28.4883003,353,2,E,Europe/Bucharest
4745,1662,Transilvania Târgu Mureş International Airport,Tirgu Mures,Romania,TGM,LRTM,46.467701,24.4125004,963,2,E,Europe/Bucharest
4746,1653,Caransebeş Airport,Caransebes,Romania,CSB,LRCS,45.4199982,22.2532997,866,2,E,Europe/Bucharest
4747,1663,Timişoara Traian Vuia Airport,Timisoara,Romania,TSR,LRTR,45.8098984,21.3379002,348,2,E,Europe/Bucharest
4748,9492,Tuzla Romania Airport,Tuzla,Romania,\N,LRTZ,43.9841995,28.6096992,161,2,U,Europe/Bucharest
4749,1649,Tautii Magheraus Airport,Baia Mare,Romania,BAY,LRBM,47.6584015,23.4699993,605,2,E,Europe/Bucharest
4750,1650,Băneasa International Airport,Bucharest,Romania,BBU,LRBS,44.5032005,26.1021004,297,2,E,Europe/Bucharest
4751,1661,Tulcea Airport,Tulcea,Romania,TCE,LRTC,45.0625,28.7143002,200,2,E,Europe/Bucharest
4752,1660,Suceava Stefan cel Mare Airport,Suceava,Romania,SCV,LRSV,47.6875,26.3540993,1375,2,E,Europe/Bucharest
4753,1648,Bacău Airport,Bacau,Romania,BCM,LRBC,46.5219002,26.9102993,607,2,E,Europe/Bucharest
4754,11436,Tarko-Sale Airport,Tarko-Sale,Russia,TQL,USDS,64.9308014,77.8181,82,5,U,\N
4755,6922,Kirensk Airport,Kirensk,Russia,KCK,UIKK,57.773,108.064,840,8,N,Asia/Irkutsk
4756,6933,Gelendzhik Airport,Gelendzhik,Russia,GDZ,URKG,44.5820926,38.0124807,98,3,N,Europe/Moscow
4757,11407,Berezniki Airport,Berezniki,Russia,\N,USPT,59.5795479,56.8576813,207,6,U,\N
4758,6932,Taganrog Yuzhny Airport,Taganrog,Russia,TGK,URRT,47.1983333,38.8491667,117,3,N,Europe/Moscow
4759,6924,Ust-Kut Airport,Ust-Kut,Russia,UKX,UITT,56.8567009,105.730003,2188,8,N,Asia/Irkutsk
4760,13433,Mama Airport,Mama,Russia,\N,UIKM,58.3133316,112.889999,659,8,N,\N
4761,13432,Talakan Airport,Talakan,Russia,TLK,UECT,59.876389,111.044444,1329,9,U,\N
4762,6935,Irkutsk Northwest Airport,Irkutsk,Russia,\N,UIIR,52.3683014,104.182999,1470,8,N,Asia/Irkutsk
4763,6936,Khabarovsk Airport,Khabarovsk,Russia,\N,UHHT,48.5250015,135.153,262,10,N,Asia/Vladivostok
4764,13430,Yamburg Airport,Yamburg,Russia,\N,USMQ,67.986664,75.099998,108,5,N,\N
4765,13429,Mendeleyevo Airport,Yuzhno-Kurilsk,Russia,DEE,UHSM,43.9584007,145.682999,584,11,N,\N
4766,13431,Shakhtyorsk Airport,Shakhtyorsk,Russia,EKS,UHSK,49.1903,142.082993,50,11,N,\N
4767,9805,Yerbogachen Airport,Yerbogachen,Russia,ERG,UIKE,61.2750015,108.029999,400,8,N,Asia/Irkutsk
4768,6934,Zhukovsky International Airport,Ramenskoe,Russia,ZIA,UUBW,55.553299,38.150002,377,3,N,Europe/Moscow
4769,6466,Donskoye Airport,Tambow,Russia,TBW,UUOT,52.8060989,41.4827995,413,3,N,Europe/Moscow
4770,6734,Kirovsk-Apatity Airport,Apatity,Russia,KVK,ULMK,67.4633026,33.5882988,515,3,N,Europe/Moscow
4771,6464,Kostroma Sokerkino Airport,Kostroma,Russia,KMW,UUBA,57.7969017,41.0194016,446,3,N,Europe/Moscow
4772,9821,Suntar Airport,Suntar,Russia,SUY,UENS,62.1850014,117.635002,452,9,N,Asia/Yakutsk
4773,12058,Bogorodskoye Airport,Bogorodskoe,Russia,BQG,UHNB,52.38,140.448,0,11,U,\N
4774,9134,Chara Airport,Chara,Russia,\N,UIAR,56.9133339,118.269997,2201,9,N,Asia/Yakutsk
4775,9162,Adamovka,Adamovka,Russia,\N,UWOD,51.5,59.936111,0,5,N,Asia/Yekaterinburg
4776,9091,Srednekolymsk Airport,Srednekolymsk,Russia,SEK,UESK,67.4805,153.7364,60,11,N,Asia/Srednekolymsk
4777,7357,Batagay Airport,Batagay,Russia,BQJ,UEBB,67.6480026,134.695007,696,10,N,Asia/Vladivostok
4778,4297,Bogashevo Airport,Tomsk,Russia,TOF,UNTT,56.3802986,85.2082977,597,7,N,Asia/Krasnoyarsk
4779,9163,Kvarkeno,Kvarkeno,Russia,\N,UWOH,52.078333,59.683333,0,5,N,Asia/Yekaterinburg
4780,9042,Kavalerovo Airport,Kavalerovo,Russia,KVR,UHWK,44.2726,135.029,730,10,N,Asia/Vladivostok
4781,4333,Ust-Ilimsk Airport,Ust Ilimsk,Russia,UIK,UIBS,58.1361008,102.565002,1339,8,N,Asia/Irkutsk
4782,9026,Lensk Airport,Lensk,Russia,ULK,UERL,60.7206001,114.825996,801,9,N,Asia/Yakutsk
4783,9054,Yeltsovka Airport,Novosibirsk,Russia,\N,UNNE,55.0923996,83.0045013,617,7,N,Asia/Krasnoyarsk
4784,9062,Kodinsk Airport,Kodinsk,Russia,\N,UNKI,58.4794006,99.0939026,0,7,N,Asia/Krasnoyarsk
4785,9048,Velikiye Luki Airport,Velikiye Luki,Russia,VLU,ULOL,56.3810997,30.6081009,328,3,N,Europe/Moscow
4786,9376,Ust-Maya Airport,Ust-Maya,Russia,UMS,UEMU,60.3569984,134.434998,561,9,N,Asia/Yakutsk
4787,9377,Aldan Airport,Aldan,Russia,ADH,UEEA,58.6027985,125.408997,2241,9,N,Asia/Yakutsk
4788,9374,Susuman Airport,Susuman,Russia,\N,UHMH,62.7666664,148.146667,2129,11,N,Asia/Srednekolymsk
4789,9379,Vitim Airport,Vitim,Russia,\N,UERT,59.458,112.563004,610,9,N,Asia/Yakutsk
4790,11524,Achinsk Airport,Achinsk,Russia,ACS,UNKS,56.2682991,90.5708008,1033,8,N,\N
4791,9378,Olyokminsk Airport,Olekminsk,Russia,OLZ,UEMO,60.397499,120.471001,656,9,N,Asia/Yakutsk
4792,12919,Sabetta International Airport,Sabetta,Russia,SBT,USDA,71.219167,72.052222,46,5,N,\N
4793,9371,Markovo Airport,Markovo,Russia,KVM,UHMO,64.667,170.417007,0,12,N,Asia/Anadyr
4794,13777,Pertominsk Airport,Pertominsk,Russia,\N,ULAT,64.7900009,38.4199982,56,4,N,\N
4795,4274,Nizhny Novgorod Strigino International Airport,Nizhniy Novgorod,Russia,GOJ,UWGG,56.2300987,43.7840004,256,3,N,Europe/Moscow
4796,9373,Zyryanka Airport,Zyryanka,Russia,ZKP,UESU,65.7485,150.8889,140,11,N,Asia/Srednekolymsk
4797,9372,Seymchan Airport,Seymchan,Russia,\N,UHMS,62.9207802,152.422775,679,11,N,Asia/Srednekolymsk
4798,11973,Peski Airport,Petrozavodsk,Russia,\N,ULPP,61.8319435,34.2955551,0,\N,\N,\N
4799,11976,Severo-Eniseysk Airport,Severo-Eniseysk,Russia,\N,UNIS,60.3732986,93.0117035,1706,\N,\N,\N
4800,11972,Staraya Russa Air Base,Staraya Russa,Russia,\N,ULNR,57.961399,31.384399,52,\N,\N,\N
4801,11978,Omsk Severny Airport,Omsk,Russia,\N,UNOS,54.9749985,73.5550003,0,\N,\N,\N
4802,11977,Sharypovo Airport,Sharypovo,Russia,\N,UNKO,55.4549141,89.1738815,1099,\N,\N,\N
4803,11969,Severomorsk-1 Naval Air Base,Severomorsk,Russia,\N,ULAK,69.0316696,33.4183311,239,\N,\N,\N
4804,11964,Zheleznogorsk Airport,Zheleznogorsk-Ilimsky,Russia,\N,UIBV,56.4877014,104.106003,1946,\N,\N,\N
4805,11971,Siversky Air Base,Siversky,Russia,\N,ULLS,59.3567009,30.0366993,341,\N,\N,\N
4806,11970,Pushkin Airport,St. Petersburg,Russia,\N,ULLP,59.685001,30.338301,230,\N,\N,\N
4807,11983,Dudinka Airport,Dudinka,Russia,\N,UROD,69.375,86.1566696,82,\N,\N,\N
4808,4029,Domodedovo International Airport,Moscow,Russia,DME,UUDD,55.4087982,37.9062996,588,3,N,Europe/Moscow
4809,11986,Myachkovo Airport,Moscow,Russia,\N,UUBM,55.5600014,37.9850006,410,\N,\N,\N
4810,11984,Volgodonsk Airport,,Russia,VLK,URRY,47.6820984,42.0727997,276,\N,\N,\N
4811,11980,Svetlogorsk Airport,Svetlogorsk,Russia,\N,UOIG,66.8399963,88.4033356,394,\N,\N,\N
4812,11979,Nagurskoye,Murmansk,Russia,\N,UODN,80.803207,47.663586,59,\N,\N,\N
4813,11982,Khanskaya Air Base,Maykop,Russia,\N,URKH,44.68,40.035,600,\N,\N,\N
4814,11981,Valek Airport,Valek,Russia,\N,UOOW,69.396904,88.3536835,108,\N,\N,\N
4815,11952,Kyzyl-Syr Airport,Kyzyl-Syr,Russia,\N,UENK,63.8849983,122.777,331,\N,\N,\N
4816,6969,Begishevo Airport,Nizhnekamsk,Russia,NBC,UWKE,55.5647011,52.0924988,643,3,N,Europe/Moscow
4817,11954,Belaya Gora Airport,,Russia,BGN,UESG,68.556602,146.231506,118,\N,\N,\N
4818,11953,Vilyuisk Airport,Vilyuisk,Russia,VYI,UENW,63.7566681,121.693336,361,\N,\N,\N
4819,7033,Strezhevoy Airport,Strezhevoy,Russia,SWT,UNSS,60.7094002,77.6600037,164,7,N,Asia/Krasnoyarsk
4820,6424,Berezovo Airport,Berezovo,Russia,EZV,USHB,63.9210014,65.0305023,98,5,N,Asia/Yekaterinburg
4821,11055,Krasnokamensk Airport,Krasnokamensk,Russia,\N,UIAE,50.0331078,118.061142,2139,9,N,\N
4822,7003,Ulyanovsk Baratayevka Airport,Ulyanovsk,Russia,ULV,UWLL,54.2682991,48.2266998,463,4,N,Europe/Samara
4823,11961,Magadan-13 Airport,Magadan,Russia,\N,UHMT,59.6232986,150.921997,164,\N,\N,\N
4824,11960,Keperveem Airport,Keperveem,Russia,\N,UHMK,67.8450012,166.139999,623,\N,\N,\N
4825,11963,Palana Airport,Palana,Russia,\N,UHPL,59.0816994,159.888,112,\N,\N,\N
4826,11962,Nikolayevsk-na-Amure Airport,Nikolayevsk-na-Amure Airport,Russia,NLI,UHNN,53.154999,140.649994,170,\N,\N,\N
4827,11957,Maygatka Airport.,Sovetskaya Gavan,Russia,GVN,UHKM,48.9269981,140.033997,768,\N,\N,\N
4828,11956,Kamenny Ruchey Naval Air Base,Sovetskaya Gavan,Russia,\N,UHKG,49.2357025,140.1931,659,\N,\N,\N
4829,11959,Chaybukha Airport,Chaybukha,Russia,\N,UHMG,61.8349991,160.548004,207,\N,\N,\N
4830,11958,Omsukchan Airport,Omsukchan,Russia,\N,UHMF,62.4570007,155.744995,1732,\N,\N,\N
4831,10184,Lavrentiya Airport,Lavrentiya,Russia,\N,UHML,65.5800018,-170.996674,30,12,N,Asia/Anadyr
4832,6939,Belaya Air Base,Sredniiy,Russia,\N,UIIB,52.9150009,103.574997,1503,8,N,Asia/Irkutsk
4833,6937,Dzemgi Airport,Komsomolsk-on-Amur,Russia,\N,UHKD,50.6055984,137.080994,89,10,N,Asia/Vladivostok
4834,10156,Yeysk Airport,Eysk,Russia,EIK,URKE,46.68,38.21,60,3,N,Europe/Moscow
4835,12010,Rtishchevo Air Base,Rtishchevo,Russia,\N,XWPR,52.297317,43.7241,673,\N,\N,\N
4836,12009,Smolensk North Airport,Smolensk,Russia,LNX,XUBS,54.824,32.025,820,\N,\N,\N
4837,4111,Roshchino International Airport,Tyumen,Russia,TJM,USTR,57.1896019,65.3243027,378,5,N,Asia/Yekaterinburg
4838,6940,Tunoshna Airport,Yaroslavl,Russia,IAR,UUDL,57.5606995,40.1573982,287,3,N,Europe/Moscow
4839,13426,Sakkyryr Airport,Batagay-Alyta,Russia,SUK,UEBS,67.792,130.394,1686,9,N,\N
4840,13425,Nyurba Airport,Nyurba,Russia,NYR,UENN,63.294998,118.336998,394,9,N,\N
4841,13428,Verkhnevilyuisk Airport,Verkhnevilyuysk,Russia,VHV,UENI,63.4580574,120.269165,411,9,N,\N
4842,13427,Ust-Kuyga Airport,Ust-Kuyga,Russia,UKG,UEBT,70.0110016,135.645004,315,10,N,\N
4843,10141,Bagdarin Airport,Bagdarin,Russia,\N,UIUB,54.3692017,113.478996,3084,8,N,Asia/Irkutsk
4844,10148,Semyazino Airport,Vladimir,Russia,\N,UUBL,56.1267014,40.3149986,554,3,N,Europe/Moscow
4845,13424,Tilichiki Airport,Tilichiki,Russia,\N,UHPT,60.3828011,166.026001,7,12,N,\N
4846,13423,Nikolskoye Airport,Nikolskoye,Russia,\N,UHPX,55.1783333,166.04834,49,12,N,\N
4847,11991,Borisoglebskoye Airport,Kazan,Russia,\N,UWKG,55.8666992,49.1333008,213,\N,\N,\N
4848,11990,Izhma Airport,Izhma,Russia,\N,UUYV,65.0317001,53.9700012,230,\N,\N,\N
4849,11993,Maksimovka Airport,Ufa,Russia,\N,UWUM,54.8300018,56.1683006,325,\N,\N,\N
4850,11992,Zhigansk Airport,Zhigansk,Russia,ZIX,UWKV,66.7965012,123.361,292,\N,\N,\N
4851,11988,Yermolino Airport,Balabanovo,Russia,\N,UUWE,55.2283325,36.6083336,640,\N,\N,\N
4852,11987,Tretyakovo Airport,Lukhovitsy,Russia,\N,UUMT,54.9049988,39.0266685,515,\N,\N,\N
4853,11406,Vuktyl Airport,Vuktyl,Russia,\N,UUYK,63.8232994,57.2799988,358,3,U,\N
4854,11989,Inta Airport,Inta,Russia,INA,UUYI,66.0548325,60.110321,184,\N,\N,\N
4855,12007,Fedotovo Naval Air Base,Kipelovo,Russia,\N,XLWF,59.193031,39.129411,574,\N,\N,\N
4856,12006,Severomorsk-3 Naval Air Base,Severomorsk,Russia,\N,XLMV,68.866669,33.716667,564,\N,\N,\N
4857,4078,Tolmachevo Airport,Novosibirsk,Russia,OVB,UNNT,55.0125999,82.6507034,365,7,N,Asia/Krasnoyarsk
4858,12008,Lebyazhye Air Base,Kamyshin,Russia,\N,XRWL,50.2016983,45.2083015,381,\N,\N,\N
4859,11995,Bezymyanka Airfield,Samara,Russia,\N,UWWG,53.2200012,50.3250008,135,\N,\N,\N
4860,11994,Buguruslan Severny Airport,Buguruslan,Russia,\N,UWWB,53.718399,52.3718987,728,\N,\N,\N
4861,12005,Soltsy-2 Air Base,Soltsy,Russia,\N,XLLL,58.139545,30.33042,266,\N,\N,\N
4862,10952,Magas Airport,Magas,Russia,IGT,URMS,43.3223,45.0125999,1165,3,N,Europe/Moscow
4863,2957,Kemerovo Airport,Kemorovo,Russia,KEJ,UNEE,55.2700996,86.1072006,863,7,N,Asia/Krasnoyarsk
4864,2958,Omsk Central Airport,Omsk,Russia,OMS,UNOO,54.9669991,73.3105011,311,6,N,Asia/Omsk
4865,8723,Ust-Tsylma Airport,Ust-Tsylma,Russia,UTS,UUYX,65.437294,52.2003365,262,3,N,Europe/Moscow
4866,2956,Barnaul Airport,Barnaul,Russia,BAX,UNBB,53.3638,83.5384979,837,7,N,Asia/Krasnoyarsk
4867,2961,Uytash Airport,Makhachkala,Russia,MCX,URML,42.8167992,47.6523018,12,3,N,Europe/Moscow
4868,14108,Krechevitsy Air Base,Novgorod,Russia,\N,ULLK,58.625,31.3850002,85,\N,\N,\N
4869,2960,Krasnodar Pashkovsky International Airport,Krasnodar,Russia,KRR,URKK,45.0346985,39.1705017,118,3,N,Europe/Moscow
4870,6112,Amderma Airport,Amderma,Russia,AMV,ULDD,69.763298,61.5564003,13,3,N,Europe/Moscow
4871,6111,Cherepovets Airport,Cherepovets,Russia,CEE,ULBC,59.2736015,38.0158005,377,3,N,Europe/Moscow
4872,6113,Kotlas Airport,Kotlas,Russia,KSZ,ULKK,61.2358017,46.6974983,184,3,N,Europe/Moscow
4873,8745,Mys Shmidta Airport,Mys Shmidta,Russia,\N,UHMI,68.8683014,-179.373001,20,12,N,Asia/Anadyr
4874,8740,Gorno-Altaysk Airport,Gorno-Altaysk,Russia,RGK,UNBG,51.9667015,85.8332977,965,7,N,Asia/Krasnoyarsk
4875,6110,Solovki Airport,Solovetsky Islands,Russia,CSH,ULAS,65.0299988,35.7333336,60,3,N,Europe/Moscow
4876,14107,Ulan-Ude East Airport,Ulan Ude,Russia,\N,XIUW,51.8499985,107.737999,1670,\N,\N,\N
4877,2962,Mineralnyye Vody Airport,Mineralnye Vody,Russia,MRV,URMM,44.2251015,43.0819016,1054,3,N,Europe/Moscow
4878,6092,Polyarny Airport,Yakutia,Russia,PYJ,UERP,66.4003983,112.029999,1660,9,N,Asia/Yakutsk
4879,6091,Chulman Airport,Neryungri,Russia,NER,UELL,56.9138985,124.914001,2812,9,N,Asia/Yakutsk
4880,7474,Severo-Evensk Airport,Evensk,Russia,\N,UHMW,61.9216652,159.229996,0,11,N,Asia/Srednekolymsk
4881,7475,Olenyok Airport,Olenyok,Russia,ONK,UERO,68.514999,112.480003,847,9,N,Asia/Yakutsk
4882,7473,Vologda Airport,Vologda,Russia,VGD,ULWW,59.2825012,39.9444008,387,3,N,Europe/Moscow
4883,6098,Ugolny Airport,Anadyr,Russia,DYR,UHMA,64.734902,177.740997,194,12,N,Asia/Anadyr
4884,6097,Komsomolsk-on-Amur Airport,Komsomolsk-on-Amur,Russia,KXK,UHKK,50.4090004,136.934006,92,10,N,Asia/Vladivostok
4885,6099,Okhotsk Airport,Okhotsk,Russia,OHO,UHOO,59.4100647,143.056503,0,10,N,Asia/Vladivostok
4886,6094,Cherskiy Airport,Cherskiy,Russia,CYX,UESS,68.7406006,161.337997,20,11,N,Asia/Srednekolymsk
4887,6093,Chokurdakh Airport,Chokurdah,Russia,CKH,UESO,70.6231003,147.901993,151,11,N,Asia/Srednekolymsk
4888,6095,Tiksi Airport,Tiksi,Russia,IKS,UEST,71.6977005,128.903,26,9,N,Asia/Yakutsk
4889,6137,Salekhard Airport,Salekhard,Russia,SLY,USDD,66.5907974,66.6110001,218,5,N,Asia/Yekaterinburg
4890,8779,Typliy Klyuch Airport,Khandyga,Russia,KDY,UEMH,62.7890015,136.854996,925,9,N,Asia/Yakutsk
4891,6139,Nyagan Airport,Nyagan,Russia,NYA,USHN,62.110001,65.614998,361,5,N,Asia/Yekaterinburg
4892,6138,Khanty Mansiysk Airport,Khanty-Mansiysk,Russia,HMA,USHH,61.0284996,69.0860977,76,5,N,Asia/Yekaterinburg
4893,2949,Murmansk Airport,Murmansk,Russia,MMK,ULMM,68.7817001,32.7508011,266,3,N,Europe/Moscow
4894,2952,Khrabrovo Airport,Kaliningrad,Russia,KGD,UMKK,54.8899994,20.5925999,42,2,N,Europe/Kaliningrad
4895,2948,Pulkovo Airport,St. Petersburg,Russia,LED,ULLI,59.8003006,30.2625008,78,3,N,Europe/Moscow
4896,6144,Raduzhny Airport,Raduzhnyi,Russia,RAT,USNR,62.1585999,77.3289032,250,5,N,Asia/Yekaterinburg
4897,6143,Nadym Airport,Nadym,Russia,NYM,USMM,65.4809036,72.6988983,49,5,N,Asia/Yekaterinburg
4898,6145,Nefteyugansk Airport,Nefteyugansk,Russia,NFG,USRN,61.1082993,72.6500015,115,5,N,Asia/Yekaterinburg
